Leptographium wingfieldii	Leptographium wingfieldii M. Morelet, Ann. Soc. Sci. Nat. Archéol. Toulon Var 40 (1): 43 (1988) [MB#125425]	125425	M. Morelet	1988	Legitimate
Leptographium wushanense	Leptographium wushanense Y. Pan, J. Lu & H. Ye, Mycoscience 61 (1): 45 (2018) [MB#824135]	824135	Y. Pan, J. Lu & H. Ye	2018	Legitimate
Leptographium xiningense	Leptographium xiningense M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 115 (2019) [MB#823573]	823573	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium yadongense	Leptographium yadongense Zheng Wang & Q. Lu, Fungal Diversity 129: 332 (2024) [MB#853395]	853395	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium yamaokae	Leptographium yamaokae T.A. Duong, Z.W. de Beer & M.J. Wingf., Mycologia 104 (3): 725 (2012) [MB#561916]	561916	T.A. Duong, Z.W. de Beer & M.J. Wingf.	2012	Legitimate
Leptographium yichunense	Leptographium yichunense R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 66 (2018) [MB#825090]	825090	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium yunnanense	Leptographium yunnanense X.D. Zhou, K. Jacobs, M.J. Wingf. & M. Morelet, Mycoscience 41 (6): 576 (2000) [MB#466542]	466542	X.D. Zhou, K. Jacobs, M.J. Wingf. & M. Morelet	2000	Legitimate
Leptographium zekuense	Leptographium zekuense Zheng Wang & Q. Lu, Frontier in Microbiology 12 (no. 721395): 10 (2021) [MB#839886]	839886	Zheng Wang & Q. Lu	2021	Legitimate
Leptographium zhangii	Leptographium zhangii X.W. Liu, Q. Lu & X.Y. Zhang, Mycol. Progr. 16 (1): 8 (2016) [MB#811205]	811205	X.W. Liu, Q. Lu & X.Y. Zhang	2016	Legitimate
Melanographium	Melanographium Sacc., Ann. Mycol. 11 (6): 557 (1913) [MB#8891]	8891	Sacc.	1913	Legitimate
Melanographium anceps	Sporostachys anceps Sacc., Atti Accad. Sci. Veneto-Trentino-Istriana 10: 92 (1917) [MB#182555]	184954	(Sacc.) Sacc.	1931	Legitimate
Melanographium calami	Melanographium calami N. Srivast., A.K. Srivast. & Kamal, Mycotaxon 57: 197 (1996) [MB#415074]	415074	N. Srivast., A.K. Srivast. & Kamal	1996	Legitimate
Melanographium citri	Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis, Mycol. Pap. 93: 21 (1963) [MB#333903]	333903	(Gonz. Frag. & Cif.) M.B. Ellis	1963	Legitimate
Melanographium cookei	Melanographium cookei M.B. Ellis, Mycol. Pap. 93: 19 (1963) [MB#333904]	333904	M.B. Ellis	1963	Legitimate
Melanographium fasciculatum	Cordella fasciculata (S. Hughes) Subram., Proceedings of the Indian National Science Academy: 46 (1962) [MB#328895]	300328	S. Hughes	1958	Legitimate
Melanographium indicum	Melanographium indicum Saikia & A.K. Sarbhoy, Indian Phytopathol. 34: 366 (1981) [MB#110801]	110801	Saikia & A.K. Sarbhoy	1981	Legitimate
Melanographium laxum	Melanographium laxum Rifai, Reinwardtia 10: 99 (1982) [MB#110802]	110802	Rifai	1982	Legitimate
Melanographium maximum	Sporostachys maxima Sacc., Atti Accad. Sci. Veneto-Trentino-Istriana 10: 92 (1917) [MB#282492]	161407	(Sacc.) Sacc.	1931	Legitimate
Melanographium palmicola	Melanographium palmicola Goh & K.D. Hyde, Mycol. Res. 101 (9): 1097 (1997) [MB#437727]	437727	Goh & K.D. Hyde	1997	Legitimate
Melanographium palmicolum	Melanographium palmicola Goh & K.D. Hyde, Mycol. Res. 101 (9): 1097 (1997) [MB#437727]	270116	Goh & K.D. Hyde	1997	Orthographic variant
Melanographium phoenicis	Melanographium phoenicis S.N. Zhang, K.D. Hyde & Jian K. Liu, Fungal Diversity 100: 235 (2020) [MB#557001]	557001	S.N. Zhang, K.D. Hyde & Jian K. Liu	2020	Legitimate
Melanographium proliferum	Melanographium proliferum Somrith. & E.B.G. Jones, Fungal Diversity 19: 139 (2005) [MB#339574]	339574	Somrith. & E.B.G. Jones	2005	Legitimate
Melanographium selenioides	Melanographium selenioides (Sacc. & Paol.) M.B. Ellis, Mycol. Pap. 93: 14 (1963) [MB#333905]	333905	(Sacc. & Paol.) M.B. Ellis	1963	Legitimate
Melanographium sinuosum	Melanographium sinuosum L.A. Costa, G.B.P. Souza, J. Mena, Cantillo & Gusmão, Pl. Fungal Syst. 70 (2): 56 (2025) [MB#859622]	859622	L.A. Costa, G.B.P. Souza, J. Mena, Cantillo & Gusmão	2025	Legitimate
Melanographium smilacis	Melanographium smilacis Boonmee, Huanraluek & K.D. Hyde, Fungal Diversity 111: 217 (2021) [MB#558546]	558546	Boonmee, Huanraluek & K.D. Hyde	2021	Legitimate
Melanographium spinulosum	Melanographium spinulosum (Speg.) S. Hughes, Canad. J. Bot. 36 (6): 783 (1958) [MB#300329]	300329	(Speg.) S. Hughes	1958	Legitimate
Melanographium spleniosporum	Melanographium spleniosporum Sacc., Ann. Mycol. 11 (6): 558 (1913) [MB#162117]	162117	Sacc.	1913	Legitimate
Melanographium thunbergiae	Melanographium thunbergiae P.Rag. Rao, Curr. Sci. 31 (8): 350 (1962) [MB#333906]	333906	P.Rag. Rao	1962	Legitimate
Melanographium trachycarpi	Melanographium trachycarpi I. Hino & Katum., J. Jap. Bot. 37 (10): 298 (1962) [MB#333907]	333907	I. Hino & Katum.	1962	Legitimate
Morrisographium	Morrisographium M. Morelet, Taxon 17 (5): 528 (1968) [MB#8999]	8999	M. Morelet	1968	Legitimate
Morrisographium boudieri	Morrisographium boudieri (Richon) Illman & G.P. White, Canad. J. Bot. 63 (3): 425 (1985) [MB#105536]	105536	(Richon) Illman & G.P. White	1985	Legitimate
Morrisographium fusisporium	Morrisographium fusisporium (A.L. Sm.) Illman & G.P. White, Canad. J. Bot. 63 (3): 426 (1985) [MB#105537]	105537	(A.L. Sm.) Illman & G.P. White	1985	Legitimate
Morrisographium hispidulum	Cornularia hispidula Sacc., Syll. Fung. 3: 599 (1884) [MB#206926]	105538	(Sacc.) Illman & G.P. White	1985	Invalid
Morrisographium kantschavelii	Morrisographium kantschavelii Murvan. & Svanidze, Soobshcheniya Akademii Nauk Gruzinskoi SSR: 573 (1990) [MB#130224]	130224	Murvan. & Svanidze	1990	Legitimate
Morrisographium moreletii	Cornularia hispidula Sacc., Syll. Fung. 3: 599 (1884) [MB#206926]	130250	Rulamort	1990	Legitimate
Morrisographium persicae	Pseudographium persicae (Schwein.) Jacz., Nouv. Mém. Soc. Imp. Naturalistes Moscou 15: 370 (1898) [MB#119353]	107035	(Schwein.) Illman & G.P. White	1984	Legitimate
Morrisographium persicae	Pseudographium persicae (Schwein.) Jacz., Nouv. Mém. Soc. Imp. Naturalistes Moscou 15: 370 (1898) [MB#119353]	130098	(Schwein.) Deighton	1990	Illegitimate
Morrisographium pilosum	Isariopsis pilosa Earle, Bull. Torrey Bot. Club 24: 30 (1897) [MB#176765]	334494	(Earle) M. Morelet	1968	Legitimate
Morrisographium ulmi	Phragmographium ulmi E.F. Morris, Mycopathol. Mycol. Appl. 28 (1-2): 99 (1966) [MB#283211]	105539	(E.F. Morris) Illman & G.P. White	1985	Legitimate
Morrisographium ulmicola	Cornularia ulmicola Ellis & Everh., Proc. Acad. Nat. Sci. Philadelphia 43: 77 (1891) [MB#203138]	105540	(Ellis & Everh.) Illman & G.P. White	1985	Legitimate
Nematographium	Nematographium Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#9090]	9090	Goid.	1935	Legitimate
Nematographium hippotrichoides	Nematographium hippotrichoides (Lind) Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#230599]	230599	(Lind) Goid.	1935	Legitimate
Nematographium leucophaeum	Nematographium leucophaeum (Penz. & Sacc.) Goid.: 46 (1935) [MB#567162]	567162	(Penz. & Sacc.) Goid.	1935	Legitimate
Nematographium leucophlaeum	Nematographium leucophlaeum (Sacc.) Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#231538]	231538	(Sacc.) Goid.	1935	Legitimate
Nematographium saccardoi	Nematographium saccardoi (Peyronel) Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#217227]	217227	(Peyronel) Goid.	1935	Legitimate
Nematographium stilboideum	Nematographium stilboideum (Corda) Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#217337]	217337	(Corda) Goid.	1935	Legitimate
Nematographium strictum	Nematographium strictum (Preuss) Goid., Ann. Bot. (Rome) 21 (1): 46 (1935) [MB#217285]	217285	(Preuss) Goid.	1935	Legitimate
Neocamarographium	Neocamarographium Crous, Fungal Syst. Evol. 10: 58 (2022) [MB#844294]	844294	Crous	2022	Legitimate
Neocamarographium carpini	Neocamarographium carpini (Melnik, Crous & Verkley) Crous, Fungal Syst. Evol. 10: 58 (2022) [MB#844295]	844295	(Melnik, Crous & Verkley) Crous	2022	Legitimate
Paracamarographium	Paracamarographium Crous, Fungal Syst. Evol. 10: 67 (2022) [MB#844301]	844301	Crous	2022	Legitimate
Paracamarographium koreanum	Paracamarographium koreanum (Verkley, Melnik & Crous) Crous, Fungal Syst. Evol. 10: 67 (2022) [MB#844302]	844302	(Verkley, Melnik & Crous) Crous	2022	Legitimate
Phialographium	Leptographium Lagerb. & Melin, Svenska Skogsvårdsforen. Tidskr. 25 (2-4): 257 (1927) [MB#8749]	9340	H.P. Upadhyay & W.B. Kendr.	1974	Legitimate
Phialographium deightonii	Stilbocrea aterrima (Welw. & Curr.) Seifert, CBS Biodiversity Series 12: 302 (2013) [MB#801094]	319827	V.G. Rao & B. Sutton	1976	Legitimate
Phialographium erubescens	Leptographium erubescens (Math.-Käärik) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 105 (2019) [MB#823577]	467731	(Math.-Käärik) T.C. Harr. & McNew	2001	Legitimate
Phialographium indicum	Gracilistilbella clavulata (Mont.) Seifert, Stud. Mycol. 45: 18 (2000) [MB#464784]	319828	V.G. Rao & B. Sutton	1976	Legitimate
Phialographium sagmatosporae	Leptographium sagmatosporum (E.F. Wright & Cain) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 112 (2019) [MB#831550]	319829	H.P. Upadhyay & W.B. Kendr.	1974	Legitimate
Phialographium smaragdinum	Dendrostilbella smaragdina (Alb. & Schwein.) Seifert, Stud. Mycol. 45: 185 (2000) [MB#464795]	123332	(Alb. & Schwein.) M.B. Ellis	1985	Invalid
Phragmographium	Morrisographium M. Morelet, Taxon 17 (5): 528 (1968) [MB#8999]	9370	E.F. Morris	1966	Legitimate
Phragmographium pilosum	Isariopsis pilosa Earle, Bull. Torrey Bot. Club 24: 30 (1897) [MB#176765]	336621	(Earle) E.F. Morris	1968	Legitimate
Phragmographium ulmi	Phragmographium ulmi E.F. Morris, Mycopathol. Mycol. Appl. 28 (1-2): 99 (1966) [MB#283211]	283211	E.F. Morris	1966	Legitimate
Pleurographium	Dactylaria Sacc., Michelia 2 (6): 20 (1880) [MB#7916]	9464	Goid.	1935	Legitimate
Pleurographium desmazieri	Graphium desmazieri Sacc.: tab. 394 (1878) [MB#154350]	195355	(Sacc.) Goid.	1935	Legitimate
Pleurographium necator	Dematophora necatrix R. Hartig, Untersuch. Forstbot. Inst. München 3: 125 (1883) [MB#216282]	195242	(R. Hartig) Goid.	1935	Legitimate
Pleurographium parvispora	Pleurophragmium parvisporum (Preuss) Hol.-Jech., Česká Mykol. 26 (4): 223 (1972) [MB#320708]	453761	(Preuss) Hol.-Jech.		Legitimate
Pleurographium tjibodense	Graphium socium Penz. & Sacc., Malpighia 11: 497 (1898) [MB#181262]	195412	(Sacc. & P. Syd.) Goid.	1935	Legitimate
Pseudographium	Pseudographium Höhn., Sitzungsber. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Cl., Abt. 1 124: 117 (1915) [MB#9583]	9583	Höhn.	1915	Illegitimate
Pseudographium	Sphaerographium Sacc., Syll. Fung. 3: 596 (1884) [MB#9983]	9582	Jacz.	1898	Legitimate
Pseudographium boudieri	Morrisographium boudieri (Richon) Illman & G.P. White, Canad. J. Bot. 63 (3): 425 (1985) [MB#105536]	531618	(Richon) Jacz.	1898	Legitimate
Pseudographium capillare	Sphaeronaema capillare Ellis & Harkn., Bull. Torrey Bot. Club 8 (5): 51 (1881) [MB#210459]	531621	(Ellis & Harkn.) Jacz.	1898	Legitimate
Pseudographium flavoviridis	Stilbella flavoviridis (Fuckel) Höhn., Sitzungsber. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Cl., Abt. 1 117: 1026 (1908) [MB#503770]	531622	(Fuckel) Jacz.	1898	Legitimate
Pseudographium hispidulum	Cornularia hispidula Sacc., Syll. Fung. 3: 599 (1884) [MB#206926]	531620	(Sacc.) Jacz.	1898	Legitimate
Pseudographium macrosporum	Sphaeronaema macrosporum Berk. & M.A. Curtis, Grevillea 2 (24): 178 (1874) [MB#169957]	531619	(Berk. & M.A. Curtis) Jacz.	1898	Legitimate
Pseudographium persicae	Pseudographium persicae (Schwein.) Jacz., Nouv. Mém. Soc. Imp. Naturalistes Moscou 15: 370 (1898) [MB#119353]	119353	(Schwein.) Jacz.	1898	Legitimate
Pseudographium squarrosum	Sphaerographium squarrosum (Riess) Sacc., Syll. Fung. 3: 597 (1884) [MB#227370]	531617	(Riess) Jacz.	1898	Legitimate
Rhexographium	Rhexographium M. Morelet, Ann. Soc. Sci. Nat. Archéol. Toulon Var 47: 90 (1995) [MB#27634]	27634	M. Morelet	1995	Legitimate
Rhexographium fimbriasporum	Graphium fimbriasporum (M. Morelet) K. Jacobs, Kirisits & M.J. Wingf., Mycologia 95 (4): 719 (2003) [MB#488913]	414088	M. Morelet	1995	Legitimate
Sclerographium	Sclerographium Berk., Hooker's J. Bot. Kew Gard. Misc. 6: 209 (1854) [MB#9822]	9822	Berk.	1854	Legitimate
Sclerographium aterrimum	Sclerographium aterrimum Berk., Hooker's J. Bot. Kew Gard. Misc. 6: 209 (1854) [MB#122000]	122000	Berk.	1854	Legitimate
Sclerographium fuligineum	Sclerographium fuligineum I. Hino & Katum., Bull. Fac. Agric. Yamaguchi Univ. 7: 269 (1956) [MB#305574]	305574	I. Hino & Katum.	1956	Legitimate
Sclerographium indicum	Sclerographium indicum N. Srivast., A.K. Srivast. & Kamal, Mycol. Res. 98: 521 (1994) [MB#362099]	362099	N. Srivast., A.K. Srivast. & Kamal	1994	Legitimate
Sclerographium magnum	Kostermansinda magna (Boedijn) Rifai, Reinwardtia 7: 378 (1968) [MB#332755]	338904	Boedijn	1960	Legitimate
Sclerographium nanum	Sclerographium nanum J.N. Kapoor & Munjal, Indian Phytopath.: 352 (1967) [MB#338905]	338905	J.N. Kapoor & Munjal	1967	Legitimate
Sclerographium phyllanthicola	Sclerographium phyllanthicola Deighton, Mycol. Pap. 78: 25 (1960) [MB#338906]	338906	Deighton	1960	Legitimate
Sphaerographium	Sphaerographium Sacc., Syll. Fung. 3: 596 (1884) [MB#9983]	9983	Sacc.	1884	Legitimate
Sphaerographium abditum	Sphaerographium abditum Sacc. & Scalia, Harriman Alaska Expedition 5: 18, tab. 6, fig. 27 (1904) [MB#227145]	227145	Sacc. & Scalia	1904	Legitimate
Sphaerographium anomalum	Sphaerographium anomalum Sousa da Câmara & A.T. Vasconc., Agron. Lusit. 14 (4): 256 (1952) [MB#306190]	306190	Sousa da Câmara & A.T. Vasconc.	1952	Legitimate
Sphaerographium avenaceum	Sphaerographium avenaceum Fairm., Flora of Santa Catalina Island: 331 (1923) [MB#102705]	102705	Fairm.	1923	Legitimate
Sphaerographium caespitosi	Sphaerographium caespitosi Sacc. (1884) [MB#179091]	179091	Sacc.	1884	Legitimate
Sphaerographium capillare	Sphaeronaema capillare Ellis & Harkn., Bull. Torrey Bot. Club 8 (5): 51 (1881) [MB#210459]	231670	(Ellis & Harkn.) Sacc.	1884	Legitimate
Sphaerographium chevalieri	Sphaerophragmium chevalieri Har. & Pat., Bull. Soc. Mycol. France 25: 108 (1909) [MB#147119]	232091	(Har. & Pat.) Sacc. & Traverso	1911	Legitimate
Sphaerographium coluteae	Sphaerographium coluteae Richon, Catalogue raisonné des champignons qui croissent dans le département de la Marne: 390 (1889) [MB#231775]	231775	Richon	1889	Invalid
Sphaerographium coryli	Sphaerographium coryli Richon, Catalogue raisonné des champignons qui croissent dans le département de la Marne: 390 (1889) [MB#215883]	215883	Richon	1889	Legitimate
Sphaerographium dombeyae	Sphaerographium dombeyae Dias & Sousa da Câmara, Agron. Lusit. 14 (2): 119 (1952) [MB#306191]	306191	Dias & Sousa da Câmara	1952	Legitimate
Sphaerographium echinatum	Sphaeronaema echinatum Berk. & M.A. Curtis, Grevillea 2 (18): 84 (1873) [MB#212149]	216124	(Berk. & M.A. Curtis) Sacc.	1884	Legitimate
Sphaerographium fraxini	Corniculariella spina (Berk. & Ravenel) DiCosmo, Canad. J. Bot. 56 (14): 1676 (1978) [MB#311840]	216016	(Peck) Sacc.	1884	Legitimate
Sphaerographium hystricinum	Corniculariella hystricina (Ellis) DiCosmo, Canad. J. Bot. 56 (14): 1672 (1978) [MB#311837]	216161	(Ellis) Sacc.	1884	Legitimate
Sphaerographium hystricinum var. hystricinum	Sphaerographium hystricinum var. hystricinum (?) [MB#416762]	416762			Legitimate
Sphaerographium hystricinum var. viburni	Sphaerographium hystricinum var. viburni Dearn. & House, Bull. New York State Mus. 197: 35 (1918) [MB#102156]	102156	Dearn. & House	1918	Legitimate
Sphaerographium induratum	Sphaerographium induratum Syd., Ann. Mycol. 11 (1): 63 (1913) [MB#215916]	215916	Syd.	1913	Legitimate
Sphaerographium irregulare	Sphaerographium irregulare Arthur & Cummins, Philipp. J. Sci., C 61: 469 (1936) [MB#268165]	268165	Arthur & Cummins	1936	Legitimate
Sphaerographium lantanae	Sphaerographium lantanae Died., Krypt.-Fl. Mark Brandenb. 9 (3): 539 (1914) [MB#216049]	216049	Died.	1914	Legitimate
Sphaerographium lantanoidis	Sphaerographium lantanoidis Peck, Rep. (Annual) New York State Mus. Nat. Hist. 38: 96 (1885) [MB#215979]	215979	Peck	1885	Legitimate
Sphaerographium lignicola	Sphaerographium lignicola Naumov, J. Petrograd Agron. Inst.: 68 (1920) [MB#216193]	216193	Naumov	1920	Legitimate
Sphaerographium lonicerae	Dothiora lonicerae Fuckel, Jahrb. Nassauischen Vereins Naturk. 23-24: 275 (1870) [MB#219564]	215893	(Fuckel) Sacc.	1884	Legitimate
Sphaerographium microperae	Sphaeronaema microperae Cooke, Grevillea 7 (41): 33 (1878) [MB#159213]	216093	(Cooke) Sacc.	1884	Legitimate
Sphaerographium niveum	Sphaerographium niveum Dearn. & House, Bull. New York State Mus. 266: 89 (1925) [MB#253589]	253589	Dearn. & House	1925	Legitimate
Sphaerographium nyssicola	Sphaerographium nyssicola Minnis, Rossman & D.F. Farr, Persoonia 25: 123 (2010) [MB#519095]	519095	Minnis, Rossman & D.F. Farr	2010	Legitimate
Sphaerographium petiolicola	Sphaerographium petiolicola P. Karst., Acta Soc. Fauna Fl. Fenn. 27 (4): 15 (1905) [MB#227070]	227070	P. Karst.	1905	Legitimate
Sphaerographium seriatum	Gelatinosporium betulinum Peck, Rep. (Annual) New York State Mus. Nat. Hist. 25: 84 (1873) [MB#165536]	226909	(Berk. & M.A. Curtis) Sacc.	1884	Legitimate
Sphaerographium squarrosum	Sphaerographium squarrosum (Riess) Sacc., Syll. Fung. 3: 597 (1884) [MB#227370]	227370	(Riess) Sacc.	1884	Legitimate
Sphaerographium stellatum	Dermea stellata (Ellis) Rossman, IMA Fungus 5 (1): 98 (2014) [MB#808803]	226748	(Ellis) Sacc.	1884	Legitimate
Sphaerographium syringae	Sphaerographium syringae Richon, Catalogue raisonné des champignons qui croissent dans le département de la Marne: 390 (1889) [MB#493387]	493387	Richon	1889	Legitimate
Sphaerographium tenuirostrum	Sphaerographium tenuirostrum Verkley, Mycologia 93 (1): 205 (2001) [MB#467743]	467743	Verkley	2001	Legitimate
Sphaerographium vaccinii	Sphaerographium vaccinii Rostr., Bot. Tidsskr. 15: 234 (1886) [MB#626689]	626689	Rostr.	1886	Legitimate
Stromatographium	Stromatographium Höhn., Ergebnisse der Botanischen Expedition der Kaiserlichen Akademie der Wissenschaften nach Süd-Brasilien 1901. II. Band. Thallophyta und Bryophyta. Eumycetes et Myxomycetes: 37 (1907) [MB#10129]	10129	Höhn.	1907	Legitimate
Stromatographium dispergens	Stromatographium dispergens Bat., Bol. Secr. Agric. (Pernambuco) 19: 143 (1952) [MB#306558]	306558	Bat.	1952	Legitimate
Stromatographium dispergentis	Stromatographium dispergentis Bat., Bol. Secr. Agric. (Pernambuco) 19: 143 (1952) [MB#120340]	120340	Bat.	1952	Legitimate
Stromatographium mammiforme	Sarcopodium mammiforme (Chardón) L. Lombard & Crous, Stud. Mycol. 80: 220 (2015) [MB#810182]	306559	Cif.	1954	Legitimate
Stromatographium stromaticum	Stromatographium stromaticum (Berk.) Höhn., Ergebth. Bot. Exp. Sudakras Deut. k. Ak. d. Wiss Wien: 37 (extr.) (1907) [MB#247624]	247624	(Berk.) Höhn.	1907	Legitimate
Ventrographium	Ventrographium H.P. Upadhyay, Cavalc. & A.A. Silva, Mycologia 78 (3): 494 (1986) [MB#11219]	11219	H.P. Upadhyay, Cavalc. & A.A. Silva	1986	Legitimate
Ventrographium nervicola	Ventrographium nervicola H.P. Upadhyay, Cavalc. & A.A. Silva, Mycologia 78 (3): 494 (1986) [MB#130309]	130309	H.P. Upadhyay, Cavalc. & A.A. Silva	1986	Legitimate
Ventrographium nervicolum	Ventrographium nervicola H.P. Upadhyay, Cavalc. & A.A. Silva, Mycologia 78 (3): 494 (1986) [MB#130309]	290237	H.P. Upadhyay, Cavalc. & A.A. Silva	1986	Orthographic variant
Xenoleptographium	Xenoleptographium Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf., Persoonia 35: 319 (2015) [MB#812683]	812683	Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf.	2015	Legitimate
Xenoleptographium phialoconidium	Xenoleptographium phialoconidium Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf., Persoonia 35: 319 (2015) [MB#814898]	814898	Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf.	2015	Legitimate
